,objective,constraint_volume
0,0.0023131368498216353,1.477011846162668e-10
1,0.0023130804464014643,1.477011846162668e-10
2,0.0023125160487842402,1.477011846162668e-10
3,0.0023044589732147186,1.477011846162668e-10
4,0.002199412980508089,1.477011846162668e-10
5,0.0015856031403820251,1.477011846162668e-10
6,0.0007587674784105133,1.477011846162668e-10
7,0.0004502380947339383,1.477011846162668e-10
8,0.00036725366689354506,1.477011846162668e-10
9,0.0003256400373540985,1.477011846162668e-10
10,0.00029139062949137427,1.477011846162668e-10
11,0.00025709088662862086,1.477011846162668e-10
12,0.0002230029321423129,1.477011846162668e-10
13,0.00019399426729921587,1.477011846162668e-10
14,0.0001764620322013301,1.477011846162668e-10
15,0.00016591960345167364,1.477011846162668e-10
16,0.00015630263738633125,1.477011846162668e-10
17,0.00014664511582516813,1.477011846162668e-10
18,0.00013982748680182896,1.477011846162668e-10
19,0.00013363499996551706,1.477011846162668e-10
20,0.00012959393568646535,1.477011846162668e-10
21,0.0001277702255965376,1.477011846162668e-10
22,0.0001265421518391026,1.477011846162668e-10
23,0.00012575295544444554,1.477011846162668e-10
24,0.00012480119528758194,1.477011846162668e-10
25,0.00012377754238271753,1.477011846162668e-10
26,0.00012223670918006592,1.477011846162668e-10
27,0.00012033157078423281,1.477011846162668e-10
28,0.00011947315468038074,1.477011846162668e-10
29,0.00011887100056597128,1.477011846162668e-10
30,0.00011867646891615932,1.477011846162668e-10
31,0.00011850270724286673,1.477011846162668e-10
32,0.00011749865685317338,1.477011846162668e-10
33,0.00011706720847882755,1.477011846162668e-10
34,0.00011682876990681234,1.477011846162668e-10
35,0.00011676258651759648,1.477011846162668e-10
36,0.00011671707939689489,1.477011846162668e-10
37,0.00011662844429699523,1.477011846162668e-10
38,0.00011639582444630635,1.477011846162668e-10
39,0.00011591478074502611,1.477011846162668e-10
40,0.00011581123597129426,1.477011846162668e-10
41,0.00011568704727232454,1.477011846162668e-10
42,0.00011552667075476558,1.477011846162668e-10
43,0.00011526087006448471,1.477011846162668e-10
44,0.00011520682319595604,1.477011846162668e-10
45,0.00011517535825124526,1.477011846162668e-10
46,0.00011511726008611161,1.477011846162668e-10
47,0.00011504488455194176,1.477011846162668e-10
48,0.00011500763326242555,1.477011846162668e-10
49,0.00011491250429450947,1.477011846162668e-10
50,0.00011486622064593535,1.477011846162668e-10
51,0.00011484265300948346,1.477011846162668e-10
52,0.00011480530863727426,1.477011846162668e-10
53,0.00011477815393820835,1.477011846162668e-10
54,0.00011477467535222149,1.477011846162668e-10
55,0.00011476885852767744,1.477011846162668e-10
56,0.00011475635535052267,1.477011846162668e-10
57,0.00011472745316134322,1.477011846162668e-10
58,0.00011466396044812142,1.477011846162668e-10
59,0.00011463038686967551,1.477011846162668e-10
60,0.00011462626304718508,1.477011846162668e-10
61,0.00011462585605720942,1.477011846162668e-10
62,0.00011462584590451181,1.477011846162668e-10
63,0.00011462583936503915,1.477011846162668e-10
64,0.00011462583480793386,1.477011846162668e-10
65,0.00011462583242046659,1.477011846162668e-10
66,0.00011462583130812184,1.477011846162668e-10
67,0.00011462583077321584,1.477011846162668e-10
68,0.00011462583070921143,1.477011846162668e-10
69,0.00011462583070378974,1.477011846162668e-10
70,0.00011462583055950295,1.477011846162668e-10
71,0.00011462583063325602,1.477011846162668e-10
72,0.00011462583063325602,1.477011846162668e-10
73,0.00011462583063325602,1.477011846162668e-10
74,0.00011462583063325602,1.477011846162668e-10
75,0.00011462583063325602,1.477011846162668e-10
76,0.00011462583063325602,1.477011846162668e-10
77,0.00011462583063325602,1.477011846162668e-10
78,0.00011462583063325602,1.477011846162668e-10
79,0.00011462583063325602,1.477011846162668e-10
80,0.00011462583063325602,1.477011846162668e-10
81,0.00011462583063325602,1.477011846162668e-10
82,0.00011462583063325602,1.477011846162668e-10
83,0.00011462583063325602,1.477011846162668e-10
84,0.00011462583063325602,1.477011846162668e-10
85,0.00011462583063325602,1.477011846162668e-10
86,0.00011462583063325602,1.477011846162668e-10
87,0.00011462583063325602,1.477011846162668e-10
88,0.00011462583063325602,1.477011846162668e-10
89,0.00011462583063325602,1.477011846162668e-10
90,0.00011462583063325602,1.477011846162668e-10
91,0.00011462583063325602,1.477011846162668e-10
92,0.00011462583063325602,1.477011846162668e-10
93,0.00011462583063325602,1.477011846162668e-10
94,0.00011462583063325602,1.477011846162668e-10
95,0.00011462583063325602,1.477011846162668e-10
96,0.00011462583063325602,1.477011846162668e-10
97,0.00011462583063325602,1.477011846162668e-10
98,0.00011462583063325602,1.477011846162668e-10
99,0.00011462583063325602,1.477011846162668e-10
100,0.00011462583063325602,1.477011846162668e-10
101,0.00011462583063325602,1.477011846162668e-10
102,0.00011462583063325602,1.477011846162668e-10
103,0.00011462583063325602,1.477011846162668e-10
104,0.00011462583063325602,1.477011846162668e-10
105,0.00011462583063325602,1.477011846162668e-10
106,0.00011462583063325602,1.477011846162668e-10
107,0.00011462583063325602,1.477011846162668e-10
108,0.00011462583063325602,1.477011846162668e-10
109,0.00011462583063325602,1.477011846162668e-10
110,0.00011462583063325602,1.477011846162668e-10
111,0.00011462583063325602,1.477011846162668e-10
112,0.00011462583063325602,1.477011846162668e-10
113,0.00011462583063325602,1.477011846162668e-10
114,0.00011462583063325602,1.477011846162668e-10
115,0.00011462583063325602,1.477011846162668e-10
116,0.00011462583063325602,1.477011846162668e-10
117,0.00011462583063325602,1.477011846162668e-10
118,0.00011462583063325602,1.477011846162668e-10
119,0.00011462583063325602,1.477011846162668e-10
120,0.00011462583063325602,1.477011846162668e-10
121,0.00011462583063325602,1.477011846162668e-10
122,0.00011462583063325602,1.477011846162668e-10
123,0.00011462583063325602,1.477011846162668e-10
124,0.00011462583063325602,1.477011846162668e-10
125,0.00011462583063325602,1.477011846162668e-10
126,0.00011462583063325602,1.477011846162668e-10
127,0.00011462583063325602,1.477011846162668e-10
128,0.00011462583063325602,1.477011846162668e-10
129,0.00011462583063325602,1.477011846162668e-10
130,0.00011462583063325602,1.477011846162668e-10
131,0.00011462583063325602,1.477011846162668e-10
132,0.00011462583063325602,1.477011846162668e-10
133,0.00011462583063325602,1.477011846162668e-10
134,0.00011462583063325602,1.477011846162668e-10
135,0.00011462583063325602,1.477011846162668e-10
136,0.00011462583063325602,1.477011846162668e-10
137,0.00011462583063325602,1.477011846162668e-10
138,0.00011462583063325602,1.477011846162668e-10
139,0.00011462583063325602,1.477011846162668e-10
140,0.00011462583063325602,1.477011846162668e-10
141,0.00011462583063325602,1.477011846162668e-10
142,0.00011462583063325602,1.477011846162668e-10
143,0.00011462583063325602,1.477011846162668e-10
144,0.00011462583063325602,1.477011846162668e-10
145,0.00011462583063325602,1.477011846162668e-10
146,0.00011462583063325602,1.477011846162668e-10
147,0.00011462583063325602,1.477011846162668e-10
148,0.00011462583063325602,1.477011846162668e-10
149,0.00011462583063325602,1.477011846162668e-10
150,0.00011462583063325602,1.477011846162668e-10
151,0.00011462583063325602,1.477011846162668e-10
152,0.00011462583063325602,1.477011846162668e-10
153,0.00011462583063325602,1.477011846162668e-10
154,0.00011462583063325602,1.477011846162668e-10
155,0.00011462583063325602,1.477011846162668e-10
156,0.00011462583063325602,1.477011846162668e-10
157,0.00011462583063325602,1.477011846162668e-10
158,0.00011462583063325602,1.477011846162668e-10
159,0.00011462583063325602,1.477011846162668e-10
160,0.00011462583063325602,1.477011846162668e-10
161,0.00011462583063325602,1.477011846162668e-10
162,0.00011462583063325602,1.477011846162668e-10
163,0.00011462583063325602,1.477011846162668e-10
164,0.00011462583063325602,1.477011846162668e-10
165,0.00011462583063325602,1.477011846162668e-10
166,0.00011462583063325602,1.477011846162668e-10
167,0.00011462583063325602,1.477011846162668e-10
168,0.00011462583063325602,1.477011846162668e-10
169,0.00011462583063325602,1.477011846162668e-10
170,0.00011462583063325602,1.477011846162668e-10
171,0.00011462583063325602,1.477011846162668e-10
172,0.00011462583063325602,1.477011846162668e-10
173,0.00011462583063325602,1.477011846162668e-10
174,0.00011462583063325602,1.477011846162668e-10
175,0.00011462583063325602,1.477011846162668e-10
176,0.00011462583063325602,1.477011846162668e-10
177,0.00011462583063325602,1.477011846162668e-10
178,0.00011462583063325602,1.477011846162668e-10
179,0.00011462583063325602,1.477011846162668e-10
180,0.00011462583063325602,1.477011846162668e-10
181,0.00011462583063325602,1.477011846162668e-10
182,0.00011462583063325602,1.477011846162668e-10
183,0.00011462583063325602,1.477011846162668e-10
184,0.00011462583063325602,1.477011846162668e-10
185,0.00011462583063325602,1.477011846162668e-10
186,0.00011462583063325602,1.477011846162668e-10
187,0.00011462583063325602,1.477011846162668e-10
188,0.00011462583063325602,1.477011846162668e-10
189,0.00011462583063325602,1.477011846162668e-10
190,0.00011462583063325602,1.477011846162668e-10
191,0.00011462583063325602,1.477011846162668e-10
192,0.00011462583063325602,1.477011846162668e-10
193,0.00011462583063325602,1.477011846162668e-10
194,0.00011462583063325602,1.477011846162668e-10
195,0.00011462583063325602,1.477011846162668e-10
196,0.00011462583063325602,1.477011846162668e-10
197,0.00011462583063325602,1.477011846162668e-10
198,0.00011462583063325602,1.477011846162668e-10
199,0.00011462583063325602,1.477011846162668e-10
