,objective,constraint_volume
0,0.007856987482749843,-7.464725225725388e-07
1,0.007856526449966128,-7.464725225725388e-07
2,0.007851856399189791,-7.464725225725388e-07
3,0.007785801603977411,-7.464725225725388e-07
4,0.006986712804653867,-7.464725225725388e-07
5,0.0037563289462254944,-7.464725225725388e-07
6,0.0017578086727305217,-7.464725225725388e-07
7,0.001559028689610292,-7.464725225725388e-07
8,0.001396818050363873,-7.464725225725388e-07
9,0.0012663331599186832,-7.464725225725388e-07
10,0.001153601946333546,-7.464725225725388e-07
11,0.001053229047018856,-7.464725225725388e-07
12,0.0009626954093461403,-7.464725225725388e-07
13,0.00088178911712336,-7.464725225725388e-07
14,0.0008111344429817357,-7.464725225725388e-07
15,0.0007516651936326028,-7.464725225725388e-07
16,0.000700406399046316,-7.464725225725388e-07
17,0.0006604907945886214,-7.464725225725388e-07
18,0.000629293688173398,-7.464725225725388e-07
19,0.0006070345142074223,-7.464725225725388e-07
20,0.000588690055813998,-7.464725225725388e-07
21,0.0005693251152318573,-7.464725225725388e-07
22,0.0005475365852505983,-7.464725225725388e-07
23,0.0005265835156457102,-7.464725225725388e-07
24,0.0005106132851458046,-7.464725225725388e-07
25,0.0004997711128088635,-7.464725225725388e-07
26,0.0004918531168562987,-7.464725225725388e-07
27,0.00048635897145929245,-7.464725225725388e-07
28,0.00048191025094933423,-7.464725225725388e-07
29,0.0004779171371266678,-7.464725225725388e-07
30,0.0004742778854879368,-7.464725225725388e-07
31,0.0004709426262665044,-7.464725225725388e-07
32,0.0004676892579943287,-7.464725225725388e-07
33,0.0004643464444498716,-7.464725225725388e-07
34,0.000460850053702677,-7.464725225725388e-07
35,0.0004574505215938223,-7.464725225725388e-07
36,0.00045448129294246506,-7.464725225725388e-07
37,0.000451990804397742,-7.464725225725388e-07
38,0.0004497917928604002,-7.464725225725388e-07
39,0.00044783353992540833,-7.464725225725388e-07
40,0.000446060453578662,-7.464725225725388e-07
41,0.00044444971164201536,-7.464725225725388e-07
42,0.0004429860655365747,-7.464725225725388e-07
43,0.0004416330204234484,-7.464725225725388e-07
44,0.0004403721418296461,-7.464725225725388e-07
45,0.00043918561319449293,-7.464725225725388e-07
46,0.00043806232954670126,-7.464725225725388e-07
47,0.0004369834877976375,-7.464725225725388e-07
48,0.0004359475191061569,-7.464725225725388e-07
49,0.000434960748934388,-7.464725225725388e-07
50,0.00043402908555287983,-7.464725225725388e-07
51,0.00043315201374303884,-7.464725225725388e-07
52,0.00043232966129074104,-7.464725225725388e-07
53,0.0004315590524942263,-7.464725225725388e-07
54,0.0004308375403907123,-7.464725225725388e-07
55,0.00043015446131871384,-7.464725225725388e-07
56,0.00042951067876213935,-7.464725225725388e-07
57,0.0004289017871793808,-7.464725225725388e-07
58,0.00042833001725540174,-7.464725225725388e-07
59,0.00042779344888559383,-7.464725225725388e-07
60,0.0004272875867220027,-7.464725225725388e-07
61,0.0004268065641757602,-7.464725225725388e-07
62,0.0004263523252156881,-7.464725225725388e-07
63,0.0004259198363603555,-7.464725225725388e-07
64,0.00042550708669129584,-7.464725225725388e-07
65,0.0004251134956208173,-7.464725225725388e-07
66,0.0004247383831351446,-7.464725225725388e-07
67,0.00042438140429908,-7.464725225725388e-07
68,0.0004240425685447138,-7.464725225725388e-07
69,0.0004237241835512098,-7.464725225725388e-07
70,0.00042342379868888996,-7.464725225725388e-07
71,0.000423139020507693,-7.464725225725388e-07
72,0.00042286747653788343,-7.464725225725388e-07
73,0.00042260992495223737,-7.464725225725388e-07
74,0.0004223649765676905,-7.464725225725388e-07
75,0.00042213163925264904,-7.464725225725388e-07
76,0.000421908951264522,-7.464725225725388e-07
77,0.0004216972496824492,-7.464725225725388e-07
78,0.000421495185728343,-7.464725225725388e-07
79,0.00042130139945647507,-7.464725225725388e-07
80,0.0004211144169138043,-7.464725225725388e-07
81,0.00042093374952905326,-7.464725225725388e-07
82,0.00042075940593902956,-7.464725225725388e-07
83,0.00042059279772394367,-7.464725225725388e-07
84,0.00042043306151959124,-7.464725225725388e-07
85,0.0004202789735636665,-7.464725225725388e-07
86,0.0004201298432108914,-7.464725225725388e-07
87,0.00041998603087792393,-7.464725225725388e-07
88,0.00041984784112812374,-7.464725225725388e-07
89,0.00041971472293936567,-7.464725225725388e-07
90,0.00041958608550936543,-7.464725225725388e-07
91,0.0004194612377838055,-7.464725225725388e-07
92,0.0004193404724663275,-7.464725225725388e-07
93,0.0004192238598889191,-7.464725225725388e-07
94,0.0004191108814616189,-7.464725225725388e-07
95,0.00041900193124067464,-7.464725225725388e-07
96,0.0004188968516979606,-7.464725225725388e-07
97,0.00041879510925890614,-7.464725225725388e-07
98,0.0004186967850564849,-7.464725225725388e-07
99,0.00041860129149492396,-7.464725225725388e-07
